,phi,pi,label
1955,0.07927094,-0.06786224,-1.1716089
1956,0.57205105,0.10269471,6.483103
1957,1.0301023,0.078736104,2.4171574
1958,0.027127966,0.1124858,3.2916298
1959,0.52040964,-0.18547142,-2.2909076
1960,0.40660688,-0.031027466,2.1020575
1961,0.98697627,0.14972268,5.7265673
1962,0.36903974,-0.080204815,0.5088735
1963,1.4215604,-0.103191465,-29.716513
1964,0.5395821,-0.14819756,-1.0927421
1965,0.73066914,0.11847365,6.878355
1966,0.22034755,0.004468211,1.9339361
1967,1.0156491,-0.18007703,-8.284358
1968,0.97790414,-0.0074187876,0.15342814
1969,0.8089795,-0.12676202,-1.7825124
1970,0.7768213,-0.14136608,-1.9704473
1971,1.2703526,-0.0755285,-14.259014
1972,0.07601696,0.16911367,5.265158
1973,0.6202026,0.039959073,4.687521
1974,0.9743815,0.16721775,6.503387
1975,0.7879795,0.07306032,5.2204328
1976,0.6034483,0.116296686,6.9221425
1977,0.016292466,0.10226276,2.9195387
1978,0.15562382,0.09342826,3.850888
1979,0.3356028,-0.17260483,-2.3673384
1980,0.113312155,-0.027500536,0.21269426
1981,0.49462634,-0.14794393,-1.1121205
1982,0.7448465,0.0017725119,3.1837986
1983,0.18097077,-0.012224978,1.1744164
1984,0.49094638,0.040432867,4.483738
1985,1.2501801,0.020573968,-7.4924264
1986,0.30543935,0.1009583,5.1952324
1987,0.17391251,-0.027852625,0.6910524
1988,0.62826,-0.06883577,1.3426213
1989,1.0860816,0.021841338,-1.1909217
1990,0.5499967,-0.08277645,0.95876426
1991,1.2251925,-0.14314817,-15.721507
1992,0.34158584,-0.021877695,2.020888
1993,0.7166017,0.18471147,8.891161
1994,0.3698605,0.12254792,6.207611
1995,0.9310534,-0.02300368,0.39285886
1996,0.7033424,-0.16000433,-2.0183563
1997,0.05556999,-0.16782415,-4.133702
1998,1.2537569,0.13260584,-2.0248861
1999,1.3936485,-0.082945466,-24.880812
